LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,MEAN_INTENSITY_CH3,MEDIAN_INTENSITY_CH3,MIN_INTENSITY_CH3,MAX_INTENSITY_CH3,TOTAL_INTENSITY_CH3,STD_INTENSITY_CH3,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2,CONTRAST_CH3,SNR_CH3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Mean ch3,Median ch3,Min ch3,Max ch3,Sum ch3,Std ch3,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2,Ctrst ch3,SNR ch3
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,,,
ID158607,158607,1,2295.82568359375,324.9446692397675,706.1935135381862,0.0,12.779067635536194,31,7.5,1,,92.23809523809524,32.0,29.0,553.0,1937.0,143.7038290241094,349.3809523809524,0.0,0.0,3741.0,7337.0,944.9848927993758,1886.5238095238096,2432.0,660.0,2530.0,39617.0,808.6149033407446,0.38233719892952717,0.3550622824061924,0.8773708619862467,0.3455711581188778,-0.08106258734567715,-0.4116091998283136
ID159052,159052,1,2004.256103515625,326.0072653114537,706.3088936931543,0.0,13.191295623779297,32,7.5,1,,70.57142857142857,33.0,27.0,347.0,1482.0,89.99865078353754,344.8095238095238,0.0,0.0,2755.0,7241.0,808.683412655881,1874.2380952380952,2437.0,656.0,2517.0,39359.0,829.9750541288518,0.3284033613445378,0.38770422488644357,0.9538586076632487,0.41631454460155765,-0.08588615091622737,-0.42433862853882787
ID157965,157965,1,1107.4830322265625,325.2768187737323,706.6460703604768,0.0,11.954611659049988,29,7.5,1,,76.33333333333333,35.0,28.0,402.0,1603.0,102.47162208793874,179.76190476190476,0.0,0.0,1577.0,3775.0,451.16758579954575,1875.904761904762,2424.0,676.0,2522.0,39394.0,819.391963883092,0.3407213800313643,0.37861817991252095,0.9290961354199936,0.3837925581420088,-0.08085185811697594,-0.40276671491849814
ID155799,155799,1,2036.0247802734375,325.035469973935,706.3873314896729,0.0,7.8323317766189575,19,7.5,1,,62.19047619047619,33.0,27.0,363.0,1306.0,79.992886588508,326.5238095238095,0.0,0.0,3297.0,6857.0,826.093615702701,1877.047619047619,2434.0,666.0,2536.0,39418.0,826.5344805989934,0.24856596558317395,0.3095513340990263,0.8592733188720173,0.3653454258362658,-0.08155353944283451,-0.4033046968030438
ID152277,152277,1,1824.0655517578125,326.04870714876785,706.1263702901554,0.0,0.824455976486206,2,7.5,1,,92.19047619047619,37.0,31.0,615.0,1936.0,153.6367856496676,279.8095238095238,0.0,0.0,2644.0,5876.0,769.4280745493772,1879.142857142857,2444.0,670.0,2516.0,39462.0,821.810944543469,0.42444587510346726,0.35759975033423946,0.9997447568809291,0.36361268684881515,-0.0855673059376602,-0.4279312337753487
ID155035,155035,1,1719.17431640625,325.3542082767322,706.0791278198551,0.0,4.12227988243103,10,7.5,1,,73.80952380952381,35.0,28.0,341.0,1550.0,88.04238697787507,285.8095238095238,0.0,0.0,2855.0,6002.0,739.8917906726374,1892.3809523809523,2422.0,672.0,2527.0,39740.0,799.4636624756922,0.29220508545227175,0.3791463808147429,0.7976114709295795,0.3427946567029428,-0.07985030780674308,-0.41082602200254775
ID157337,157337,1,1658.3643798828125,326.06912933651546,706.3402407729064,0.0,10.305699706077576,25,7.5,1,,77.95238095238095,32.0,29.0,389.0,1637.0,103.59076995103192,291.57142857142856,0.0,0.0,2412.0,6123.0,679.3309628913267,1872.8095238095239,2434.0,656.0,2524.0,39329.0,831.0449818780942,0.40199122149662775,0.43152860987047476,0.9772341971421653,0.4242619598665219,-0.0865431234957511,-0.4270154508569109
ID158302,158302,1,1452.3294677734375,326.3572515944814,706.4330501376393,0.0,12.36683964729309,30,7.5,1,,79.85714285714286,36.0,27.0,441.0,1677.0,107.3560830667204,233.85714285714286,0.0,0.0,2029.0,4911.0,591.8909769302355,1878.904761904762,2440.0,667.0,2515.0,39457.0,817.1285030374295,0.3654961832061069,0.3982075237733053,0.9502606105733432,0.38502505702113143,-0.08528043815291884,-0.42875170403790225
ID160220,160220,1,2052.118408203125,325.6104459219513,706.2175387116198,0.0,14.840207576751709,36,7.5,1,,101.33333333333333,34.0,31.0,640.0,2128.0,166.9926146071536,339.14285714285717,0.0,0.0,3163.0,7122.0,884.1543578874836,1869.952380952381,2426.0,642.0,2514.0,39269.0,827.9731563396531,0.39965469045465757,0.34653656842958747,0.8351531548941926,0.3491229429283133,-0.0820844716504259,-0.40392671384298046
ID152742,152742,1,1905.7374267578125,325.5829301019339,706.1268461958497,0.0,0.0,0,7.5,1,,96.04761904761905,40.0,28.0,506.0,2017.0,129.5721714684431,303.3809523809524,0.0,0.0,3016.0,6371.0,819.1924972917218,1878.857142857143,2423.0,687.0,2515.0,39456.0,816.6471261024731,0.3872077028885832,0.41381607648758423,0.9165225238775663,0.35421060083676004,-0.08089834639272513,-0.4050096907565645
ID153382,153382,1,2274.650146484375,326.77470520887067,706.4557207489482,0.0,1.648911952972412,4,7.5,1,,86.0952380952381,37.0,29.0,479.0,1808.0,131.48380309448947,371.6190476190476,0.0,0.0,3260.0,7804.0,863.0073276740167,1884.5714285714287,2441.0,673.0,2536.0,39576.0,818.0253401593725,0.4000580776304327,0.3742086842211445,0.9552771688067648,0.4207600978287503,-0.08450875275421153,-0.425327375996428
ID153639,153639,1,2103.2724609375,326.8266911764346,706.1677403527642,0.0,2.473367929458618,6,7.5,1,,75.57142857142857,33.0,26.0,411.0,1587.0,94.99556380619647,301.2857142857143,0.0,0.0,3209.0,6327.0,831.8530004067511,1885.4761904761904,2447.0,662.0,2519.0,39595.0,812.4786531994314,0.3616473616473616,0.42257612392041677,0.9673507462686567,0.3561755672466643,-0.0844213465446127,-0.42795263553470125
ID155364,155364,1,2133.51318359375,325.1697991464831,706.1323376932269,0.0,5.358963847160339,13,7.5,1,,75.42857142857143,33.0,29.0,326.0,1584.0,88.57627866904966,326.7142857142857,0.0,0.0,3463.0,6861.0,909.4235065610051,1891.047619047619,2424.0,678.0,2522.0,39712.0,804.6595227915019,0.26580761162721006,0.35764170616077784,0.904048288063274,0.34115018774169775,-0.07912868302439165,-0.40388274299004845
ID154088,154088,1,2106.905517578125,326.2277884147939,706.0244316615467,0.0,4.534507870674133,11,7.5,1,,80.57142857142857,33.0,30.0,530.0,1692.0,126.97187540103967,307.7142857142857,0.0,0.0,3158.0,6462.0,893.9967082074263,1900.904761904762,2442.0,668.0,2523.0,39919.0,792.2590425335582,0.35617673579801623,0.33331340848323043,1.0,0.34420069211584775,-0.08263290033839096,-0.43224799284998416
ID159272,159272,1,1883.72021484375,326.4781872401576,706.4640271540497,0.0,13.6035236120224,33,7.5,1,,81.33333333333333,34.0,27.0,550.0,1708.0,127.73422929400456,305.6190476190476,0.0,0.0,2773.0,6418.0,736.4809214223051,1892.3809523809523,2436.0,669.0,2515.0,39740.0,805.4622571039861,0.4209650582362728,0.3772714366135694,0.9725690575896115,0.40920143190815905,-0.08392283421458309,-0.43046857555167556
ID159721,159721,1,2167.87060546875,324.89220643119376,706.0848333353003,0.0,16.076891541481018,39,7.5,1,,89.23809523809524,33.0,29.0,747.0,1874.0,169.67259789426953,302.1904761904762,0.0,0.0,3564.0,6346.0,905.4938773425041,1894.952380952381,2432.0,661.0,2523.0,39794.0,801.8701563339589,0.4361528882076828,0.31945276741832435,0.9640218190258811,0.32761652986036915,-0.07970270840620604,-0.4093258589106197
ID157550,157550,1,1579.1944580078125,324.7889063781872,706.4110978794728,0.0,10.717927694320679,26,7.5,1,,83.61904761904762,39.0,30.0,535.0,1756.0,118.27192236134331,257.1904761904762,0.0,0.0,2543.0,5401.0,625.6831961182608,1884.2380952380952,2434.0,697.0,2508.0,39569.0,806.5866912342345,0.36269279270540306,0.37635225565973635,0.8708811431045681,0.38268644207798,-0.08040821425147648,-0.40852633491595
ID160110,160110,1,2086.107177734375,325.71614797789914,706.2486242164498,0.0,15.664663553237915,38,7.5,1,,75.28571428571429,34.0,30.0,320.0,1581.0,85.00420157682964,334.0,0.0,0.0,3200.0,7014.0,891.6881181220259,1880.952380952381,2438.0,675.0,2523.0,39500.0,823.9577948044716,0.3573728267868641,0.46636350212673433,0.9906343124733931,0.37280812054409274,-0.08438971387178562,-0.4208057653711135
ID155634,155634,1,1392.56591796875,325.7649742830638,706.2144845693659,0.0,8.656787753105164,21,7.5,1,,95.23809523809524,37.0,30.0,750.0,2000.0,167.56965857872504,217.0,0.0,0.0,1998.0,4557.0,593.2078050733992,1879.904761904762,2443.0,673.0,2521.0,39478.0,823.3564176443823,0.4482259232440261,0.3518082059269987,0.9885452462772051,0.36370054162268595,-0.08524688926477741,-0.4255519783077541
ID155120,155120,1,2032.00439453125,326.6764299669243,706.1260339210368,0.0,6.183419823646545,15,7.5,1,,98.80952380952381,33.0,29.0,596.0,2075.0,155.8071304682873,299.0952380952381,0.0,0.0,2922.0,6281.0,812.2308726440965,1891.857142857143,2446.0,672.0,2522.0,39729.0,804.2254214904106,0.492000719036491,0.41825214591145143,0.9850669616402639,0.3654690409992699,-0.08348184161807705,-0.4285401181476661
ID158832,158832,1,1712.44189453125,325.97920718737294,706.5218374668812,0.0,11.130155682563782,27,7.5,1,,81.38095238095238,36.0,29.0,423.0,1709.0,99.05325647876307,269.57142857142856,0.0,0.0,2409.0,5661.0,718.0666801508459,1877.095238095238,2430.0,679.0,2521.0,39419.0,824.8259758738145,0.3597215315763302,0.43471083475943806,0.9852709100473435,0.3726275511282869,-0.08527338651196519,-0.42430306599574313
ID160304,160304,1,1581.2623291015625,325.66568949764024,706.2517835261636,0.0,14.015751600265503,34,7.5,1,,86.19047619047619,43.0,28.0,425.0,1810.0,114.18039194521056,254.0,0.0,0.0,2492.0,5334.0,687.8720811313685,1882.3333333333333,2442.0,679.0,2524.0,39529.0,812.6929514480445,0.4128207630012684,0.4411357043091707,0.9662703898258226,0.36292046732331446,-0.08434362884054653,-0.42669720329914623
ID156721,156721,1,2305.364990234375,326.6615945584977,706.3896447237261,0.0,9.48124372959137,23,7.5,1,,94.95238095238095,35.0,30.0,570.0,1994.0,159.05045620509114,327.7142857142857,0.0,0.0,3603.0,6882.0,909.4832127564061,1877.6666666666667,2438.0,682.0,2505.0,39431.0,821.7376304717543,0.3870098252325885,0.33315273971781983,0.9822855908403542,0.35711018051820176,-0.0847958221513019,-0.42342040000130643
ID159473,159473,1,1846.375,326.4802411358088,706.2619767280415,0.0,15.252435564994812,37,7.5,1,,84.0,34.0,29.0,514.0,1764.0,136.67223565889307,273.3333333333333,0.0,0.0,2752.0,5740.0,742.9397911899276,1874.857142857143,2431.0,662.0,2522.0,39372.0,824.5424358827316,0.39377777777777784,0.3472855001270866,0.9597968503264908,0.36036054825840935,-0.08588145155673195,-0.42724994973553715
ID158394,158394,1,2031.34716796875,325.4952378436024,706.207028551885,0.0,11.542383670806885,28,7.5,1,,96.9047619047619,33.0,31.0,777.0,2035.0,172.06275156520798,313.2857142857143,0.0,0.0,3073.0,6579.0,875.0323504223797,1895.5714285714287,2439.0,690.0,2520.0,39807.0,794.1747648615241,0.3924050632911392,0.3174367904859885,0.9370652533951639,0.3463953563669188,-0.07769301614332633,-0.4021245158964821
ID156025,156025,1,1666.229248046875,325.284347376806,706.5503186981681,0.0,6.595647811889648,16,7.5,1,,101.14285714285714,40.0,30.0,739.0,2124.0,175.9304651600415,296.1904761904762,0.0,0.0,2717.0,6220.0,684.8567455349782,1876.3333333333333,2435.0,655.0,2525.0,39403.0,823.554815014358,0.39198820348980096,0.32378863809895625,0.8148661463272302,0.3883676290118487,-0.08062578018362757,-0.3996033197735609
ID152511,152511,1,1501.9290771484375,326.16200659276745,706.122848817513,0.0,0.412227988243103,1,7.5,1,,96.76190476190476,35.0,29.0,610.0,2032.0,149.37433004432344,233.04761904761904,0.0,0.0,2110.0,4894.0,627.567165822948,1890.3809523809523,2445.0,695.0,2514.0,39698.0,796.161948110463,0.4421575585521646,0.3972123812419946,0.9778732003031068,0.36719651495516425,-0.08405964294984568,-0.435811069970967
ID155007,155007,1,1940.3892822265625,326.9047435065982,705.9727670956365,0.0,5.771191835403442,14,7.5,1,,78.23809523809524,36.0,31.0,410.0,1643.0,91.43462405560858,270.8095238095238,0.0,0.0,3043.0,5687.0,756.4306722395396,1886.1904761904761,2437.0,705.0,2528.0,39610.0,804.5202681752411,0.3198112260267095,0.4146860891953421,0.9441073412528844,0.3477170072243151,-0.0845349149623997,-0.432985037015079
ID152956,152956,1,2007.4952392578125,325.22198154537125,706.0560718394621,0.0,2.061139941215515,5,7.5,1,,77.57142857142857,33.0,28.0,452.0,1629.0,121.94653395179849,292.4761904761905,0.0,0.0,3067.0,6142.0,848.7143582529766,1888.7619047619048,2439.0,655.0,2524.0,39664.0,808.1124862766263,0.32600732600732596,0.3127834462104005,0.97491961414791,0.3402344993388617,-0.0794652803564797,-0.4035270381697971
ID156482,156482,2,4971.9765625,492.7271786513827,560.8368268680966,0.0,8.24455976486206,20,7.5,1,,85.23809523809524,45.0,29.0,295.0,1790.0,78.50790072464348,1465.3333333333333,175.0,0.0,4095.0,30772.0,1843.931488242807,2265.904761904762,2481.0,1488.0,2527.0,47584.0,361.1876111886874,0.349670122525919,0.5625760752612105,0.9649436480316721,0.7805010573152948,-0.047691476374407064,-0.6283504027324429
ID155523,155523,2,4926.84765625,492.74962462978453,561.1772746013444,0.0,8.656787753105164,21,7.5,1,,75.19047619047619,40.0,30.0,245.0,1579.0,65.23773374943296,1370.3809523809523,209.0,0.0,4095.0,28778.0,1762.6998177849362,2260.0476190476193,2472.0,1499.0,2522.0,47461.0,362.575161337684,0.34511766585028225,0.5914266347988935,0.976816472325737,0.7683154613990891,-0.04918976989014125,-0.6449565856427947
ID153796,153796,2,4838.63037109375,492.63548848436415,561.2733954679488,0.0,3.7100518941879272,9,7.5,1,,79.19047619047619,57.0,31.0,385.0,1663.0,80.61303805689191,1284.3333333333333,137.0,0.0,4095.0,26971.0,1691.4970095549486,2267.285714285714,2476.0,1459.0,2518.0,47613.0,356.2756156204271,0.2665651180502666,0.41349804122018874,0.9591940507214136,0.7434735776826571,-0.04668658868049192,-0.6233135775646834
ID156165,156165,2,5051.28955078125,492.6430293156856,561.0343187135945,0.0,7.4201037883758545,18,7.5,1,,89.61904761904762,35.0,27.0,462.0,1882.0,110.66954241817221,1370.6190476190477,0.0,0.0,4095.0,28783.0,1818.6280949163431,2263.4285714285716,2474.0,1484.0,2513.0,47532.0,362.073275930242,0.4395257672817669,0.4945009194074728,0.9800331920235954,0.7460555694923605,-0.04763622156102539,-0.6253667047003917
ID153226,153226,2,4854.00244140625,492.46245174661135,560.9765399813136,0.0,2.885595917701721,7,7.5,1,,76.57142857142857,57.0,28.0,242.0,1608.0,61.651902994612776,1273.5238095238096,39.0,0.0,4095.0,26744.0,1713.9848487967336,2260.190476190476,2483.0,1473.0,2528.0,47464.0,364.24080208669915,0.3463108320251177,0.6389560618477477,0.9779784962141874,0.7347470072324938,-0.04835039247726838,-0.63053525401583
ID157896,157896,2,4994.7734375,492.08557604849454,561.0755517008698,0.0,11.954611659049988,29,7.5,1,,84.66666666666667,44.0,30.0,359.0,1778.0,83.41242912979656,1367.904761904762,43.0,0.0,4095.0,28726.0,1824.249898033762,2258.0,2475.0,1485.0,2527.0,47418.0,371.18203081507056,0.3513205396161885,0.5277847676070538,0.9791243239519103,0.7419357358523154,-0.04909871631936352,-0.6282054411862013
ID158990,158990,2,4769.072265625,492.4854129684066,560.9332740918521,0.0,13.191295623779297,32,7.5,1,,79.42857142857143,49.0,30.0,444.0,1668.0,97.47541814661346,1347.1904761904761,135.0,0.0,4095.0,28291.0,1703.766404735333,2259.9523809523807,2481.0,1493.0,2526.0,47459.0,361.8312419057365,0.29452852153667053,0.37078945471661806,0.9401815641260834,0.7663343744047972,-0.048331386575896015,-0.6344051935333448
ID160078,160078,2,4950.64599609375,492.2303857224123,560.9240920530451,0.0,14.840207576751709,36,7.5,1,,72.85714285714286,35.0,29.0,307.0,1530.0,68.79410273728826,1378.095238095238,133.0,0.0,4095.0,28940.0,1803.1138318132303,2250.095238095238,2469.0,1478.0,2516.0,47252.0,367.5129800104895,0.32769280833062153,0.5227815217188974,0.9773499820644656,0.7555316252216706,-0.050239691265590025,-0.6477257457432523
ID152015,152015,2,4932.20068359375,492.6197951240057,561.1966093543369,0.0,1.236683964729309,3,7.5,1,,95.19047619047619,46.0,30.0,404.0,1999.0,106.71486262354418,1368.6190476190477,123.0,0.0,4095.0,28741.0,1738.418634166997,2270.190476190476,2487.0,1470.0,2529.0,47674.0,356.4303044141476,0.4413699864803965,0.5462933429739244,0.9353068421894333,0.7609611526356714,-0.04677737011007029,-0.6251138611116367
ID154444,154444,2,4924.59130859375,492.74103361439296,561.0030046412264,0.0,3.297823905944824,8,7.5,1,,93.33333333333333,35.0,29.0,337.0,1960.0,96.70694563129028,1389.952380952381,116.0,0.0,4095.0,29189.0,1765.1404328322008,2262.809523809524,2488.0,1477.0,2532.0,47519.0,364.22419181702077,0.40905823148813797,0.560357643773442,0.9650599165208024,0.7734444635929307,-0.048851947947967975,-0.638179674532025
ID154893,154893,2,4567.7744140625,492.4288560536808,561.4396732243438,0.0,4.12227988243103,10,7.5,1,,102.71428571428571,46.0,29.0,319.0,2157.0,102.53835519313874,1920.3333333333333,2168.0,0.0,4095.0,40327.0,1887.4117551115692,2122.4761904761904,2316.0,1015.0,2527.0,44572.0,443.7634075774634,0.305196278647606,0.46846581647653096,0.65687961255797,0.8067422266397585,-0.06904078116025274,-0.7094084785586352
ID156624,156624,2,5031.34765625,492.65920413901443,561.2908978241724,0.0,7.0078758001327515,17,7.5,1,,77.42857142857143,45.0,30.0,312.0,1626.0,84.08482112044446,1376.7619047619048,46.0,0.0,4095.0,28912.0,1805.2862904470833,2257.714285714286,2477.0,1482.0,2526.0,47412.0,373.8331369551318,0.3520424072341753,0.4795327864665551,0.987420518989517,0.7578009240345025,-0.0496549857935327,-0.6311066304881586
ID152209,152209,2,4898.134765625,492.8388182511748,561.1969135341963,0.0,0.824455976486206,2,7.5,1,,84.95238095238095,37.0,29.0,327.0,1784.0,85.71842053518962,1341.047619047619,104.0,0.0,4095.0,28162.0,1731.1249947993495,2266.6190476190477,2486.0,1409.0,2517.0,47599.0,361.47731273075436,0.3691481197237144,0.5344186643140235,0.9408182076617593,0.7510461496487489,-0.047712887406188474,-0.6283408235640235
ID158550,158550,2,4771.42626953125,491.9075224301626,560.7367594552028,0.0,12.779067635536194,31,7.5,1,,97.95238095238095,52.0,30.0,401.0,2057.0,103.24653804872887,1251.904761904762,175.0,0.0,4095.0,26290.0,1717.131558872584,2261.285714285714,2477.0,1505.0,2528.0,47487.0,360.91926283549117,0.37076218242399,0.513219099056732,0.9383974488949514,0.7058976007725861,-0.047800945942897514,-0.6290484816522477
ID154903,154903,2,4971.849609375,492.48949142600156,560.9699569502968,0.0,6.183419823646545,15,7.5,1,,93.0952380952381,50.0,30.0,438.0,1955.0,102.53628858209409,1435.3333333333333,202.0,0.0,4095.0,30142.0,1795.3571882311703,2257.6666666666665,2478.0,1471.0,2518.0,47411.0,364.44194782342674,0.3888642216499423,0.5084146608175169,0.9518228323512272,0.7797360720648476,-0.049136599747297525,-0.6402482884500008
ID159959,159959,2,5098.814453125,492.32055364104093,561.2772947183383,0.0,14.015751600265503,34,7.5,1,,86.28571428571429,52.0,29.0,317.0,1812.0,81.69892463009711,1416.095238095238,237.0,0.0,4095.0,29738.0,1815.529479374045,2262.190476190476,2469.0,1451.0,2524.0,47506.0,357.5593124290876,0.3527435610302352,0.5508028435348883,0.9704805605711729,0.7683053171143642,-0.04803079982866721,-0.638422218604869
ID154011,154011,2,4876.81591796875,492.5290387324194,561.002812379771,0.0,4.534507870674133,11,7.5,1,,82.71428571428571,42.0,30.0,278.0,1737.0,81.35609556581662,1375.047619047619,134.0,0.0,4095.0,28876.0,1746.2490222242209,2258.1428571428573,2467.0,1503.0,2523.0,47421.0,359.9197529608907,0.3551784669397309,0.5329304774965162,0.9516415186793503,0.7679180766373005,-0.04855917538183733,-0.6404205329209769
ID157272,157272,2,5148.23193359375,492.5149113725853,561.458730535075,0.0,10.305699706077576,25,7.5,1,,74.95238095238095,39.0,28.0,225.0,1574.0,62.82951232540023,1479.095238095238,0.0,0.0,4095.0,31061.0,1942.0573344976688,2259.6190476190477,2470.0,1487.0,2522.0,47452.0,364.78191788937073,0.3134452904975487,0.5693790736196301,0.9939336553738505,0.7592954192964936,-0.048776943084378584,-0.6352784605633203
ID155737,155737,2,4969.384765625,492.6123381907832,560.7375657991281,0.0,7.8323317766189575,19,7.5,1,,85.0,57.0,30.0,353.0,1785.0,83.65763563477036,1494.952380952381,213.0,0.0,4095.0,31394.0,1889.9124444320294,2263.285714285714,2476.0,1485.0,2534.0,47529.0,358.78240520643476,0.3434942139429862,0.5195495352515174,0.9632753566542895,0.7762201363137569,-0.04781080025242659,-0.6334918072555411
ID153246,153246,2,5108.3349609375,492.54985261981574,560.9936215665232,0.0,1.648911952972412,4,7.5,1,,83.47619047619048,55.0,29.0,247.0,1753.0,71.10036501145339,1423.5714285714287,35.0,0.0,4095.0,29895.0,1879.2547877131663,2263.5238095238096,2486.0,1475.0,2530.0,47534.0,364.66157174119934,0.33092910695643923,0.5838493902980345,0.9647566235366606,0.743930904647028,-0.04805867774801607,-0.626738973224794
ID155295,155295,2,4494.52880859375,492.84957257080634,560.9273778716351,0.0,5.358963847160339,13,7.5,1,,98.66666666666667,38.0,30.0,600.0,2072.0,129.73678481191575,1615.7142857142858,229.0,0.0,4095.0,33930.0,1860.1974933554002,2220.4761904761904,2469.0,1488.0,2523.0,46630.0,377.4076865999974,0.18501572776665715,0.23747716466220065,0.5372069317023445,0.6070783980300518,-0.035738472752839485,-0.4361205241420729
ID158113,158113,2,5059.81787109375,492.6358276246249,561.5677523751568,0.0,11.542383670806885,28,7.5,1,,94.14285714285714,51.0,30.0,388.0,1977.0,101.03825301057304,1332.4285714285713,99.0,0.0,4095.0,27981.0,1775.2999344175216,2262.5238095238096,2485.0,1478.0,2522.0,47513.0,361.78095846072654,0.4396504642271982,0.5690913914948922,0.9744383583392872,0.7408204923187153,-0.047792736145417396,-0.6277805459562428
ID152676,152676,2,5032.873046875,492.37211969880593,560.9252273057781,0.0,0.0,0,7.5,1,,88.19047619047619,57.0,30.0,271.0,1852.0,71.08770572160775,1406.5238095238096,51.0,0.0,4095.0,29537.0,1821.8375783545475,2266.4285714285716,2481.0,1404.0,2531.0,47595.0,358.1486522979769,0.3375462670398122,0.626154752218638,0.9850801438220369,0.7662331689376949,-0.04724013422113457,-0.6275327257493342
ID159204,159204,2,5070.056640625,492.67048813179997,561.3117916163856,0.0,13.6035236120224,33,7.5,1,,80.19047619047619,45.0,29.0,331.0,1684.0,81.04666498235386,1390.047619047619,3.0,0.0,4095.0,29191.0,1824.9926705658431,2261.8571428571427,2474.0,1477.0,2525.0,47499.0,362.3545619575233,0.3718940936863544,0.5364340468007717,0.9861200884504167,0.7563500695623933,-0.04899767249793535,-0.643213727770731
ID159653,159653,2,4974.974609375,492.526399265617,560.964174732279,0.0,16.076891541481018,39,7.5,1,,87.52380952380952,46.0,29.0,294.0,1838.0,84.74704658430231,1402.857142857143,24.0,0.0,4095.0,29460.0,1828.6415801275625,2259.6666666666665,2471.0,1507.0,2524.0,47453.0,365.9564637130124,0.3827346247884145,0.571729433711685,0.9854427820460979,0.7615332844363549,-0.04887367806559758,-0.6345732716947049
ID158251,158251,2,5011.4443359375,492.5197802496154,561.2560867612931,0.0,12.36683964729309,30,7.5,1,,82.38095238095238,44.0,31.0,263.0,1730.0,77.4980491305918,1397.2380952380952,73.0,0.0,4095.0,29342.0,1818.5082046766215,2262.5714285714284,2477.0,1498.0,2529.0,47514.0,363.0014561167174,0.38802527329254843,0.5943313970640604,0.9616914591342137,0.7533385757783779,-0.04839727220836968,-0.6339998180857394
ID153576,153576,2,4885.45166015625,492.4466602607348,560.471987088236,0.0,2.473367929458618,6,7.5,1,,105.95238095238095,67.0,30.0,522.0,2225.0,115.21392111653704,1394.857142857143,94.0,0.0,4095.0,29292.0,1833.4836319344188,2252.0476190476193,2450.0,1485.0,2518.0,47293.0,366.46588875234704,0.42127115937400184,0.5451556825845114,0.9811804093641413,0.753542119925814,-0.05004331178206006,-0.6474649259488262
ID154728,154728,2,5011.49462890625,492.35408741832725,561.2447718910084,0.0,5.771191835403442,14,7.5,1,,79.38095238095238,35.0,29.0,258.0,1667.0,69.75849495973677,1406.7619047619048,198.0,0.0,4095.0,29542.0,1784.5330454985112,2258.4285714285716,2475.0,1486.0,2518.0,47427.0,364.4672236880254,0.3713110539845758,0.616241724580026,0.943792408603035,0.7655130493544414,-0.04916134755772078,-0.6407591660028524
